"분류ID","분류","유형ID","유형","가능여부","유형조합수Nc","전체관측","전체회차수","전체관측비율","공정유형확률","이론기대관측","관측대이론비율","전체Wilson하한","전체Wilson상한","전체Wilson폭","최근관측","최근회차수","모형유형확률","모형특정1조합확률","공정특정1조합확률","최근Wilson하한","최근Wilson상한","최근Wilson폭","추정대상회차","해석"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","120-149|odd=5|adjacent=4","합계 120~149 / 홀수 5 / 연속쌍 4","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","120-149|odd=5|adjacent=5","합계 120~149 / 홀수 5 / 연속쌍 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","120-149|odd=6|adjacent=0","합계 120~149 / 홀수 6 / 연속쌍 0","true","39171","4","522","0.007662835249042145","0.004809172676444372","2.5103881371039622","1.5933791037646017","0.0029838454428542643","0.01953522113521851","0.016551375692364246","1","156","0.005609714543350391","1.4321090968702333e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","120-149|odd=6|adjacent=1","합계 120~149 / 홀수 6 / 연속쌍 1","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","120-149|odd=6|adjacent=2","합계 120~149 / 홀수 6 / 연속쌍 2","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","120-149|odd=6|adjacent=3","합계 120~149 / 홀수 6 / 연속쌍 3","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","120-149|odd=6|adjacent=4","합계 120~149 / 홀수 6 / 연속쌍 4","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","120-149|odd=6|adjacent=5","합계 120~149 / 홀수 6 / 연속쌍 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=0|adjacent=0","합계 150~179 / 홀수 0 / 연속쌍 0","true","20877","2","522","0.0038314176245210726","0.00256314870608688","1.3379636245773512","1.4948089494075587","0.0010513424945747156","0.013860868570486955","0.012809526075912238","0","156","0.00128157435304344","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=0|adjacent=1","합계 150~179 / 홀수 0 / 연속쌍 1","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=0|adjacent=2","합계 150~179 / 홀수 0 / 연속쌍 2","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=0|adjacent=3","합계 150~179 / 홀수 0 / 연속쌍 3","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=0|adjacent=4","합계 150~179 / 홀수 0 / 연속쌍 4","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=0|adjacent=5","합계 150~179 / 홀수 0 / 연속쌍 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=1|adjacent=0","합계 150~179 / 홀수 1 / 연속쌍 0","true","99729","6","522","0.011494252873563218","0.012244108699015108","6.391424740885887","0.9387578268141146","0.005278273303937627","0.024847648787146258","0.01956937548320863","1","156","0.009327182554635759","9.352527905259011e-8","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=1|adjacent=1","합계 150~179 / 홀수 1 / 연속쌍 1","true","57085","4","522","0.007662835249042145","0.007008542601282249","3.658459237869334","1.0933564486916567","0.0029838454428542643","0.01953522113521851","0.016551375692364246","3","156","0.013119655916025739","2.2982667804196792e-7","1.2277380399898834e-7","0.00656140638822535","0.0550087199939044","0.04844731360567905","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=1|adjacent=2","합계 150~179 / 홀수 1 / 연속쌍 2","true","5719","0","522","0","0.0007021433850702143","0.3665188470066519","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00035107169253510717","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=1|adjacent=3","합계 150~179 / 홀수 1 / 연속쌍 3","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=1|adjacent=4","합계 150~179 / 홀수 1 / 연속쌍 4","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=1|adjacent=5","합계 150~179 / 홀수 1 / 연속쌍 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=2|adjacent=0","합계 150~179 / 홀수 2 / 연속쌍 0","true","233375","17","522","0.032567049808429116","0.028652336508263904","14.956519657313757","1.136628065185404","0.020431047246400574","0.05153258016624439","0.031101532919843817","10","156","0.04637745030541401","1.9872501469914946e-7","1.2277380399898834e-7","0.03518858274470879","0.1139683318417555","0.07877974909704671","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=2|adjacent=1","합계 150~179 / 홀수 2 / 연속쌍 1","true","212125","9","522","0.017241379310344827","0.0260433931732854","13.594651236454979","0.6620250746753906","0.00909674645631465","0.032439458904285894","0.02334271244797124","4","156","0.025842209407155526","1.2182538318046212e-7","1.2277380399898834e-7","0.010015466073008981","0.0640670586240257","0.054051592551016714","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=2|adjacent=2","합계 150~179 / 홀수 2 / 연속쌍 2","true","54689","3","522","0.005747126436781609","0.006714376566900673","3.5049045679221513","0.8559434192465105","0.001956426716828272","0.016759212104738953","0.01480278538791068","2","156","0.009767444693706747","1.785998042331501e-7","1.2277380399898834e-7","0.0035229170716722553","0.04553481099555255","0.04201189392388029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=2|adjacent=3","합계 150~179 / 홀수 2 / 연속쌍 3","true","4624","1","522","0.0019157088122605363","0.0005677060696913221","0.29634256837887013","3.3744730143578727","0.0003382497261719287","0.010770533582384188","0.01043228385621226","1","156","0.0034889812399738662","7.545374653922721e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=2|adjacent=4","합계 150~179 / 홀수 2 / 연속쌍 4","true","98","0","522","0","0.000012031832791900858","0.006280616717372248","0","0","0.007305355552050563","0.007305355552050563","0","156","0.000006015916395950429","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=2|adjacent=5","합계 150~179 / 홀수 2 / 연속쌍 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=3|adjacent=0","합계 150~179 / 홀수 3 / 연속쌍 0","true","300986","17","522","0.032567049808429116","0.0369531961704395","19.289568400969422","0.8813053587630112","0.020431047246400574","0.05153258016624439","0.031101532919843817","3","156","0.028091982700604368","9.333318725988707e-8","1.2277380399898834e-7","0.00656140638822535","0.0550087199939044","0.04844731360567905","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=3|adjacent=1","합계 150~179 / 홀수 3 / 연속쌍 1","true","311598","20","522","0.038314176245210725","0.03825607177847677","19.969669468364874","1.0015188299277147","0.02493732156530935","0.058436589116852275","0.03349926755154293","3","156","0.028743420504623005","9.224520216632651e-8","1.2277380399898834e-7","0.00656140638822535","0.0550087199939044","0.04844731360567905","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=3|adjacent=2","합계 150~179 / 홀수 3 / 연속쌍 2","true","97382","3","522","0.005747126436781609","0.011955958581029482","6.24101037929739","0.48069139733392635","0.001956426716828272","0.016759212104738953","0.01480278538791068","0","156","0.005977979290514741","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=3|adjacent=3","합계 150~179 / 홀수 3 / 연속쌍 3","true","11515","0","522","0","0.0014137403530483507","0.7379724642912391","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0007068701765241753","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=3|adjacent=4","합계 150~179 / 홀수 3 / 연속쌍 4","true","485","0","522","0","0.000059545294939509346","0.03108264395842388","0","0","0.007305355552050563","0.007305355552050563","0","156","0.000029772647469754673","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=3|adjacent=5","합계 150~179 / 홀수 3 / 연속쌍 5","true","5","0","522","0","6.138690199949418e-7","0.0003204396284373596","0","0","0.007305355552050563","0.007305355552050563","0","156","3.069345099974709e-7","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=4|adjacent=0","합계 150~179 / 홀수 4 / 연속쌍 0","true","257221","22","522","0.0421455938697318","0.03158000063842378","16.484760333257213","1.3345659600289155","0.02799466883834159","0.06298609735683115","0.03499142851848956","9","156","0.04463615416536574","1.735323094357216e-7","1.2277380399898834e-7","0.03064574216379553","0.10599877410776384","0.07535303194396832","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=4|adjacent=1","합계 150~179 / 홀수 4 / 연속쌍 1","true","233117","11","522","0.0210727969348659","0.028620660866832164","14.93998497248639","0.7362791877138899","0.011806681288622858","0.037336379584988796","0.025529698296365935","5","156","0.030335971459057108","1.3013195716767594e-7","1.2277380399898834e-7","0.013766559825891925","0.07282836318604768","0.059061803360155755","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=4|adjacent=2","합계 150~179 / 홀수 4 / 연속쌍 2","true","59861","6","522","0.011494252873563218","0.007349362681183441","3.8363673195777563","1.5639795411093171","0.005278273303937627","0.024847648787146258","0.01956937548320863","2","156","0.01008493775084813","1.6847259068255008e-7","1.2277380399898834e-7","0.0035229170716722553","0.04553481099555255","0.04201189392388029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=4|adjacent=3","합계 150~179 / 홀수 4 / 연속쌍 3","true","5041","0","522","0","0.0006189027459589003","0.32306723339054594","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00030945137297945014","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=4|adjacent=4","합계 150~179 / 홀수 4 / 연속쌍 4","true","102","0","522","0","0.000012522928007896812","0.006536968420122136","0","0","0.007305355552050563","0.007305355552050563","0","156","0.000006261464003948407","6.138690199949418e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=4|adjacent=5","합계 150~179 / 홀수 4 / 연속쌍 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=5|adjacent=0","합계 150~179 / 홀수 5 / 연속쌍 0","true","121322","5","522","0.009578544061302681","0.014895163448765264","7.775275320255468","0.6430640452016454","0.00409812540244997","0.02222436893212836","0.018126243529678388","1","156","0.010652709929510836","8.780526144896091e-8","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=5|adjacent=1","합계 150~179 / 홀수 5 / 연속쌍 1","true","69054","4","522","0.007662835249042145","0.008478022261346141","4.425527620422685","0.9038470309259886","0.0029838454428542643","0.01953522113521851","0.016551375692364246","2","156","0.010649267540929482","1.5421651954889626e-7","1.2277380399898834e-7","0.0035229170716722553","0.04553481099555255","0.04201189392388029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=5|adjacent=2","합계 150~179 / 홀수 5 / 연속쌍 2","true","6719","0","522","0","0.0008249171890692027","0.4306067726941238","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0004124585945346014","6.138690199949418e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=5|adjacent=3","합계 150~179 / 홀수 5 / 연속쌍 3","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=5|adjacent=4","합계 150~179 / 홀수 5 / 연속쌍 4","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=5|adjacent=5","합계 150~179 / 홀수 5 / 연속쌍 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=6|adjacent=0","합계 150~179 / 홀수 6 / 연속쌍 0","true","27893","1","522","0.0019157088122605363","0.003424529714943782","1.7876045112006542","0.5594078520915929","0.0003382497261719287","0.010770533582384188","0.01043228385621226","0","156","0.0017122648574718908","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=6|adjacent=1","합계 150~179 / 홀수 6 / 연속쌍 1","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=6|adjacent=2","합계 150~179 / 홀수 6 / 연속쌍 2","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=6|adjacent=3","합계 150~179 / 홀수 6 / 연속쌍 3","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=6|adjacent=4","합계 150~179 / 홀수 6 / 연속쌍 4","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","150-179|odd=6|adjacent=5","합계 150~179 / 홀수 6 / 연속쌍 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=0|adjacent=0","합계 180~255 / 홀수 0 / 연속쌍 0","true","4981","1","522","0.0019157088122605363","0.0006115363177189609","0.31922195784929763","3.13261658670765","0.0003382497261719287","0.010770533582384188","0.01043228385621226","1","156","0.003510896363987686","7.048577321798204e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=0|adjacent=1","합계 180~255 / 홀수 0 / 연속쌍 1","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=0|adjacent=2","합계 180~255 / 홀수 0 / 연속쌍 2","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=0|adjacent=3","합계 180~255 / 홀수 0 / 연속쌍 3","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=0|adjacent=4","합계 180~255 / 홀수 0 / 연속쌍 4","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=0|adjacent=5","합계 180~255 / 홀수 0 / 연속쌍 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=1|adjacent=0","합계 180~255 / 홀수 1 / 연속쌍 0","true","20617","2","522","0.0038314176245210726","0.0025312275170471426","1.3213007638986085","1.5136599135073778","0.0010513424945747156","0.013860868570486955","0.012809526075912238","0","156","0.0012656137585235713","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=1|adjacent=1","합계 180~255 / 홀수 1 / 연속쌍 1","true","20330","1","522","0.0019157088122605363","0.002495991435299433","1.3029075292263042","0.7675141769990558","0.0003382497261719287","0.010770533582384188","0.01043228385621226","0","156","0.0012479957176497166","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=1|adjacent=2","합계 180~255 / 홀수 1 / 연속쌍 2","true","3790","0","522","0","0.00046531271715616584","0.24289323835551857","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00023265635857808295","6.138690199949418e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=1|adjacent=3","합계 180~255 / 홀수 1 / 연속쌍 3","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=1|adjacent=4","합계 180~255 / 홀수 1 / 연속쌍 4","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=1|adjacent=5","합계 180~255 / 홀수 1 / 연속쌍 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=2|adjacent=0","합계 180~255 / 홀수 2 / 연속쌍 0","true","48143","3","522","0.005747126436781609","0.005910699245923296","3.0853850063719603","0.9723259800006733","0.001956426716828272","0.016759212104738953","0.01480278538791068","0","156","0.002955349622961648","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=2|adjacent=1","합계 180~255 / 홀수 2 / 연속쌍 1","true","76133","9","522","0.017241379310344827","0.00934713801985498","4.8792060463643","1.8445623969305982","0.00909674645631465","0.032439458904285894","0.02334271244797124","0","156","0.00467356900992749","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=2|adjacent=2","합계 180~255 / 홀수 2 / 연속쌍 2","true","31596","2","522","0.0038314176245210726","0.003879161111152036","2.024922100021363","0.9876923166470948","0.0010513424945747156","0.013860868570486955","0.012809526075912238","0","156","0.0019395805555760177","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=2|adjacent=3","합계 180~255 / 홀수 2 / 연속쌍 3","true","4332","0","522","0","0.0005318561189236175","0.27762889407812835","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00026592805946180876","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=2|adjacent=4","합계 180~255 / 홀수 2 / 연속쌍 4","true","152","0","522","0","0.00001866161820784623","0.009741364704495731","0","0","0.007305355552050563","0.007305355552050563","0","156","0.000009330809103923114","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=2|adjacent=5","합계 180~255 / 홀수 2 / 연속쌍 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=3|adjacent=0","합계 180~255 / 홀수 3 / 연속쌍 0","true","59538","6","522","0.011494252873563218","0.007309706742491768","3.815666919580703","1.5724642969254061","0.005278273303937627","0.024847648787146258","0.01956937548320863","1","156","0.0068599815763740885","1.1522022198216414e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=3|adjacent=1","합계 180~255 / 홀수 3 / 연속쌍 1","true","107414","11","522","0.0210727969348659","0.013187625382747334","6.883940449794108","1.5979220157735385","0.011806681288622858","0.037336379584988796","0.025529698296365935","3","156","0.016209197306758284","1.5090395392368112e-7","1.2277380399898834e-7","0.00656140638822535","0.0550087199939044","0.04844731360567905","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=3|adjacent=2","합계 180~255 / 홀수 3 / 연속쌍 2","true","53817","5","522","0.009578544061302681","0.006607317809813555","3.449019896722676","1.4496872009207875","0.00409812540244997","0.02222436893212836","0.018126243529678388","2","156","0.009713915315163187","1.8049901174653338e-7","1.2277380399898834e-7","0.0035229170716722553","0.04553481099555255","0.04201189392388029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=3|adjacent=3","합계 180~255 / 홀수 3 / 연속쌍 3","true","9926","0","522","0","0.0012186527784939583","0.6361367503738462","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0006093263892469791","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=3|adjacent=4","합계 180~255 / 홀수 3 / 연속쌍 4","true","664","1","522","0.0019157088122605363","0.00008152180585532826","0.04255438265648135","23.499342196371693","0.0003382497261719287","0.010770533582384188","0.01043228385621226","1","156","0.0032458891080558694","0.000004888387210927514","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=3|adjacent=5","합계 180~255 / 홀수 3 / 연속쌍 5","true","13","0","522","0","0.0000015960594519868485","0.000833143033937135","0","0","0.007305355552050563","0.007305355552050563","0","156","7.980297259934242e-7","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","180-255|odd=4|adjacent=0","합계 180~255 / 홀수 4 / 연속쌍 0","true","56650","4","522","0.007662835249042145","0.00695513599654269","3.630580990195284","1.1017520366030575","0.0029838454428542643","0.01953522113521851","0.016551375692364246","0","156","0.003477567998271345","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
